
County-State,Percentage of Teens Who Work Part or Full time
SKAGIT-WA,0.49933043187144294
SKAMANIA-WA,0.5133587786259542
SNOHOMISH-WA,0.4636921330702916
SPOKANE-WA,0.5648006884950906
STEVENS-WA,0.42295760082730094
THURSTON-WA,0.4403941616655553
WAHKIAKUM-WA,0.5472972972972973
WALLA WALLA-WA,0.5949334698055271
WHATCOM-WA,0.6087482850455976
WHITMAN-WA,0.7076771653543307
YAKIMA-WA,0.4211286992429456
BARBOUR-WV,0.5071428571428571
BERKELEY-WV,0.496243654822335
BOONE-WV,0.31040723981900453
BRAXTON-WV,0.23305785123966943
BROOKE-WV,0.5540443808160344
CABELL-WV,0.4511323003575685
CALHOUN-WV,0.3672566371681416
CLAY-WV,0.18259023354564755
DODDRIDGE-WV,0.38405797101449274
FAYETTE-WV,0.34279918864097364
GILMER-WV,0.3589001447178003
GRANT-WV,0.5592885375494071
GREENBRIER-WV,0.413292589763178
HAMPSHIRE-WV,0.4172517552657974
HANCOCK-WV,0.396734693877551
HARDY-WV,0.5591182364729459
HARRISON-WV,0.5783339046966061
JACKSON-WV,0.1937984496124031
JEFFERSON-WV,0.503439240091713
KANAWHA-WV,0.3851971237292338
LEWIS-WV,0.39875
LINCOLN-WV,0.18575063613231552
LOGAN-WV,0.19233401779603013
MCDOWELL-WV,0.054274084124830396
MARION-WV,0.46459117345193296
MARSHALL-WV,0.4151394422310757
MASON-WV,0.2622259696458685
MERCER-WV,0.41768707482993195
MINERAL-WV,0.3671826625386997
MINGO-WV,0.19889502762430938
MONONGALIA-WV,0.6066565809379728
MONROE-WV,0.4855595667870036
MORGAN-WV,0.6530054644808743
NICHOLAS-WV,0.42706333973128596
OHIO-WV,0.5748811410459588
PENDLETON-WV,0.37333333333333335
PLEASANTS-WV,0.3488372093023256
POCAHONTAS-WV,0.3111111111111111
PRESTON-WV,0.4506503442999235
PUTNAM-WV,0.38516660695091365
RALEIGH-WV,0.5100062539086929
RANDOLPH-WV,0.3667443667443667
RITCHIE-WV,0.2359249329758713
ROANE-WV,0.226890756302521
SUMMERS-WV,0.4288840262582057
TAYLOR-WV,0.13930348258706468
TUCKER-WV,0.30618892508143325
TYLER-WV,0.3574766355140187
UPSHUR-WV,0.39754689754689754
WAYNE-WV,0.24613800205973224
WEBSTER-WV,0.07033639143730887
WETZEL-WV,0.28466076696165193
WIRT-WV,0.43103448275862066
WOOD-WV,0.39504596527068436
WYOMING-WV,0.14864864864864866
ADAMS-WI,0.592814371257485
ASHLAND-WI,0.6490872210953347
BARRON-WI,0.7447570332480818
BAYFIELD-WI,0.7266187050359713
BROWN-WI,0.7150163375479471
BUFFALO-WI,0.5794871794871795
BURNETT-WI,0.6275862068965518
CALUMET-WI,0.7205138186064617
CHIPPEWA-WI,0.6800584368151936
CLARK-WI,0.6640826873385013
COLUMBIA-WI,0.7330022918258212
CRAWFORD-WI,0.5328859060402684
DANE-WI,0.7178911564625851
DODGE-WI,0.6882462191562748
DOOR-WI,0.8432539682539683
DOUGLAS-WI,0.6488584474885845
DUNN-WI,0.7988795518207283
EAU CLAIRE-WI,0.7687861271676301
FLORENCE-WI,0.75
FOND DU LAC-WI,0.6678134556574924
FOREST-WI,0.545662100456621
GRANT-WI,0.6886769381266813
GREEN-WI,0.7038158691701999
GREEN LAKE-WI,0.6649269311064718
IOWA-WI,0.6209598432908913
IRON-WI,0.5689655172413793
JACKSON-WI,0.6144200626959248
JEFFERSON-WI,0.7165310650887574
JUNEAU-WI,0.7086330935251799
KENOSHA-WI,0.6419051554912698
KEWAUNEE-WI,0.7402597402597403
LA CROSSE-WI,0.7109887227904537
LAFAYETTE-WI,0.5629877369007804
LANGLADE-WI,0.6239837398373984
LINCOLN-WI,0.5967016491754122
MANITOWOC-WI,0.6482919254658385
MARATHON-WI,0.7101250381213785
MARINETTE-WI,0.6627118644067796
MARQUETTE-WI,0.676056338028169
MENOMINEE-WI,0.2376237623762376
MILWAUKEE-WI,0.5272647229503932
MONROE-WI,0.6390584132519617
OCONTO-WI,0.6641086186540732
ONEIDA-WI,0.7650648360030511
OUTAGAMIE-WI,0.6691292875989446
OZAUKEE-WI,0.7052034824863332
PEPIN-WI,0.7163120567375887
PIERCE-WI,0.8189576348674185
POLK-WI,0.691839837810441
PORTAGE-WI,0.810976858488634
PRICE-WI,0.6432748538011696
RACINE-WI,0.6030094930317108
RICHLAND-WI,0.602125147579693
ROCK-WI,0.6244143033292232
RUSK-WI,0.7271062271062271
ST. CROIX-WI,0.6824777994368638
SAUK-WI,0.7759005419190309
SAWYER-WI,0.6299638989169675
SHAWANO-WI,0.6526736631684158
SHEBOYGAN-WI,0.6897169473307059
TAYLOR-WI,0.6733143399810066
TREMPEALEAU-WI,0.6339350180505415
VERNON-WI,0.6192546583850932
VILAS-WI,0.7856071964017991
WALWORTH-WI,0.7356544165054804
WASHBURN-WI,0.6422893481717011
WASHINGTON-WI,0.7432393137539982
WAUKESHA-WI,0.7178586683118978
WAUPACA-WI,0.6928999144568007
WAUSHARA-WI,0.6813880126182965
WINNEBAGO-WI,0.7381432360742706
WOOD-WI,0.6710274409700063
ALBANY-WY,0.7799174690508941
BIG HORN-WY,0.5043103448275862
CAMPBELL-WY,0.5119315623592976
CARBON-WY,0.3991031390134529
CONVERSE-WY,0.7400768245838668
CROOK-WY,0.48905109489051096
FREMONT-WY,0.5032162295893122
GOSHEN-WY,0.6814268142681427
HOT SPRINGS-WY,0.5432098765432098
JOHNSON-WY,0.625531914893617
LARAMIE-WY,0.6134627297129878
LINCOLN-WY,0.8383742911153119
NATRONA-WY,0.63887506222001
NIOBRARA-WY,0.4778761061946903
PARK-WY,0.5948275862068966
PLATTE-WY,0.5679442508710801
SHERIDAN-WY,0.5866851595006934
SUBLETTE-WY,0.6570841889117043
SWEETWATER-WY,0.53115971935617
TETON-WY,0.6993197278911565
UINTA-WY,0.4921259842519685
WASHAKIE-WY,0.5304136253041363
WESTON-WY,0.5571030640668524
